name,name_code,year,Agglomeration,Agglomeration_code,AREA,GDZTKN_IN_A,RS,FAI,POP_diff,RP,FD
大庆市,46,2009,哈长,15,2.470257537,-0.040665716,-0.305985895,-0.40219397,-0.026949085,-0.247505572,-0.712880233
大庆市,46,2010,哈长,15,2.552957867,-0.120727746,-0.241745636,-0.334530873,-0.206482134,-0.250826864,-0.712662453
大庆市,46,2011,哈长,15,2.583648487,-0.103153154,-0.164139203,-0.249290102,-0.090313691,-0.246407378,-0.66778618
大庆市,46,2012,哈长,15,2.649430026,-0.198837044,-0.083788282,-0.108002792,-0.180080215,-0.22886003,-0.679522323
大庆市,46,2013,哈长,15,2.647455898,-0.25937175,-0.005194455,-0.035609613,-0.137837145,-0.211873651,-0.674731772
大庆市,46,2014,哈长,15,2.683583419,-0.25156082,0.069881043,-0.262755106,-0.428258253,-0.26303165,-0.696561477
大庆市,46,2015,哈长,15,2.716110697,-0.0758149,0.089624576,-0.47501297,-0.211762518,-0.272707624,-0.502647822
大庆市,46,2016,哈长,15,2.774922105,0.416273678,0.130289814,-0.458629377,-0.169519447,-0.251678706,-0.109649768
大庆市,46,2017,哈长,15,2.817306395,0.32254252,0.17993315,-0.47022471,-0.185360599,-0.272939135,-0.07222355
大庆市,46,2018,哈长,15,2.852288328,0.386982691,0.245040864,-0.439592883,-0.306809426,-0.266545869,-0.007978366
大庆市,46,2019,哈长,15,2.864372118,0.443611932,-0.134587757,-0.417243248,-0.227603669,-0.187428462,0.004075219
大连市,47,2009,辽中南,17,1.668517865,0.898598593,0.355188731,0.536133506,1.590432469,0.261961138,-0.493262968
大连市,47,2010,辽中南,17,1.725952089,0.371360831,0.534881635,0.894448748,2.560438972,0.501916372,-0.248959631
大连市,47,2011,辽中南,17,1.787065821,0.683798023,0.745654958,1.537714833,-4.436069549,0.696679469,-0.41400571
大连市,47,2012,辽中南,17,1.858985236,0.508052103,0.966940157,2.085497322,5.131985877,0.878385937,-0.063117996
大连市,47,2013,辽中南,17,1.950979073,0.863449409,1.190593239,2.680240842,0.083938974,1.085244001,0.506069228
大连市,47,2014,辽中南,17,1.996144976,0.634979712,1.413848938,2.147683682,0.031135137,0.989350949,0.353618724
大连市,47,2015,辽中南,17,2.039007318,0.773623716,1.605423929,1.139744603,-0.169519447,0.254959413,1.105320589
大连市,47,2016,辽中南,17,2.076542983,1.326246999,1.843990643,0.453190502,-5.465744388,0.322192588,0.659886088
大连市,47,2017,辽中南,17,2.110624545,1.02357347,2.074979123,0.512817388,5.100303574,0.074000903,0.683444501
大连市,47,2018,辽中南,17,2.16238656,1.429741819,2.191482608,0.743778973,-0.121995993,0.770792675,0.90061266
大连市,47,2019,辽中南,17,2.179657078,1.431694552,1.432779809,0.786497901,1.905671382,0.528370958,1.060201928
天水市,48,2009,关中平原,16,-0.874351328,-0.481983249,-0.596581354,-0.532455794,-0.15895868,-0.268656181,-0.388672449
天水市,48,2010,关中平原,16,-0.869250054,-0.515179701,-0.584802052,-0.516440981,-1.056623924,-0.266818933,-0.332408237
天水市,48,2011,关中平原,16,-0.866257902,-0.517132433,-0.566660624,-0.508163717,-0.349052496,-0.261158786,-0.227043798
天水市,48,2012,关中平原,16,-0.861201213,-0.53861249,-0.548792202,-0.502375052,-0.306809426,-0.262921831,-0.092404522
天水市,48,2013,关中平原,16,-0.849301956,-0.503463306,-0.529722092,-0.487080932,-0.380734799,-0.251637153,-0.029625972
天水市,48,2014,关中平原,16,-0.843928218,-0.493699644,-0.511793183,-0.494682037,-0.333211345,-0.254821914,-0.022249742
天水市,48,2015,关中平原,16,-0.837380407,-0.421448543,-0.483597676,-0.492802132,-0.349052496,-0.256780853,0.222207395
天水市,48,2016,关中平原,16,-0.828847322,-0.17149879,-0.464192962,-0.471700207,-0.317370194,-0.255739053,0.358109673
天水市,48,2017,关中平原,16,-0.822383727,-0.048476645,-0.446113648,-0.439365286,-0.285687891,-0.252002228,0.511799187
天水市,48,2018,关中平原,16,-0.819199611,0.21123677,-0.478128886,-0.3664106,-0.338491729,-0.254964382,0.575820438
天水市,48,2019,关中平原,16,-0.816581477,0.441659199,-0.477906754,-0.264163897,-0.338491729,-0.253168687,0.676364796
天津市,49,2009,京津冀,11,3.148915201,1.179792066,1.119845773,0.832221265,2.570999739,0.721317584,0.93003207
天津市,49,2010,京津冀,11,3.282077148,0.961086031,1.468662324,1.081344203,3.568992275,0.99609445,0.965369074
天津市,49,2011,京津冀,11,3.409989204,1.152453811,1.832851044,1.485763907,2.016559441,1.498268562,1.169450115
天津市,49,2012,京津冀,11,3.504915748,1.203224855,2.22207713,1.82677645,-0.185360599,1.981497356,1.427765829
天津市,49,2013,京津冀,11,3.723092733,1.353585254,2.628038127,2.245241426,3.458104216,2.466952217,1.962632357
天津市,49,2014,京津冀,11,3.804750268,1.281334153,2.826379061,2.659946784,0.817912321,2.947426623,2.111590379
天津市,49,2015,京津冀,11,3.905583094,1.195413925,3.209882132,2.985709172,0.34267778,3.298352806,2.547720002
天津市,49,2016,京津冀,11,3.9642013,1.826146506,3.489784032,3.797668614,0.025854753,3.427583444,5.074278877
天津市,49,2017,京津冀,11,4.020065139,1.802713717,3.559190274,3.671426223,-1.927887249,3.154121442,5.042526019
天津市,49,2018,京津冀,11,4.053627782,3.382474269,3.413794788,4.033564758,-1.611064222,2.849865506,5.212154097
天津市,49,2019,京津冀,11,4.109612992,2.634577741,2.441533508,4.608396075,-0.079752923,2.975863893,5.828086566
太原市,50,2009,山西中部,7,-0.252594107,-0.025043856,-0.143980689,-0.248290456,-0.021668701,-0.177224169,-0.668950751
太原市,50,2010,山西中部,7,-0.24092273,-0.023091124,-0.066968187,-0.104109381,3.526749205,-0.14814876,-0.614924016
太原市,50,2011,山西中部,7,-0.227266078,0.047207245,0.042062954,0.030408947,0.474687375,-0.057485483,-0.532229643
太原市,50,2012,山西中部,7,-0.207903778,0.092120091,0.157578453,0.130171409,0.411322769,-0.003994565,-0.549569014
太原市,50,2013,山西中部,7,-0.180638776,-0.023091124,0.269937735,0.253725841,0.347958164,0.047608647,-0.488020861
太原市,50,2014,山西中部,7,-0.170519206,-0.099247689,0.394688588,0.354751553,0.184266266,0.132199212,-0.53688116
太原市,50,2015,山西中部,7,-0.154988744,0.076498231,0.461705724,0.584027667,0.374360083,0.09231105,-0.032970192
太原市,50,2016,山西中部,7,-0.135007207,0.053065442,0.554465815,0.731248615,0.511650061,-0.040757328,-0.05987713
太原市,50,2017,山西中部,7,-0.123618202,0.060876372,0.629580431,0.345115717,0.511650061,0.262284659,0.099017579
太原市,50,2018,山西中部,7,-0.110818574,0.510004835,0.66217799,0.446720751,0.506369678,0.455655722,0.111480886
太原市,50,2019,山西中部,7,-0.103350577,0.490477511,0.766371392,0.762220416,0.432444305,0.401033962,0.448026476
威海市,51,2009,山东半岛,8,0.201587694,-0.704594749,-0.251720963,-0.163967465,-0.127276377,-0.172133895,-0.718066972
威海市,51,2010,山东半岛,8,0.236383855,-0.704594749,-0.171866734,-0.04971837,-0.248725204,-0.121035258,-0.624152609
威海市,51,2011,山东半岛,8,0.263835866,-0.704594749,-0.061905802,0.106561556,-0.180080215,-0.120687991,-0.534974659
威海市,51,2012,山东半岛,8,0.304192775,-0.757318525,0.027697111,0.13295507,-0.174799831,-0.081102575,-0.400768483
威海市,51,2013,山东半岛,8,0.341053473,-0.722169341,0.122580327,0.21940565,-0.15895868,-0.030475864,-0.506586323
威海市,51,2014,山东半岛,8,0.382912651,-0.722169341,0.196295449,0.115969794,-0.206482134,-0.000542677,-0.561709342
威海市,51,2015,山东半岛,8,0.429901587,-0.323811921,0.292269583,0.032521944,-0.100874458,0.074529223,-0.384361138
威海市,51,2016,山东半岛,8,0.458232915,0.053065442,0.399542003,-0.153427494,-0.217042902,0.092183422,-0.449124319
威海市,51,2017,山东半岛,8,0.499129799,-0.093389492,0.51135394,-0.039031531,0.062817439,0.158437127,-0.397584831
威海市,51,2018,山东半岛,8,0.539058196,0.420179143,0.406140386,0.093309557,-0.132556761,0.090699377,-0.441187642
威海市,51,2019,山东半岛,8,0.572340942,0.570539541,0.182477321,0.16523674,-0.11671561,0.090025621,-0.355562464
娄底市,52,2009,长江中游,4,-0.775666016,-0.187120649,-0.589676098,-0.507611495,-0.153678296,-0.272286155,-0.330701061
娄底市,52,2010,长江中游,4,-0.768189349,-0.273040877,-0.515692701,-0.506090705,-0.111963264,-0.261452627,-0.466302507
娄底市,52,2011,长江中游,4,-0.759705804,-0.288662737,-0.486813863,-0.461832795,-0.222323285,-0.26203734,-0.364858729
娄底市,52,2012,长江中游,4,-0.750964655,-0.335528316,-0.457472644,-0.407242233,-0.148397912,-0.263096948,-0.23213149
娄底市,52,2013,长江中游,4,-0.730724277,-0.105105886,-0.426910066,-0.334796182,-0.148397912,-0.245291377,-0.149833306
娄底市,52,2014,长江中游,4,-0.722535488,-0.069956702,-0.388195215,-0.353089621,-0.143117529,-0.259692549,-0.038102178
娄底市,52,2015,长江中游,4,-0.715549257,-0.157829663,-0.356852142,-0.356444264,-0.153678296,-0.254697254,0.164504232
娄底市,52,2016,长江中游,4,-0.70453427,0.32254252,-0.318805389,-0.384967642,-0.148397912,-0.261969074,0.296692557
娄底市,52,2017,长江中游,4,-0.698827383,0.394793621,-0.280228964,-0.422564211,-0.095594074,-0.25227826,0.347196666
娄底市,52,2018,长江中游,4,-0.695859999,0.640837909,-0.257421572,-0.401947801,-0.20120175,-0.211674789,0.503693331
娄底市,52,2019,长江中游,4,-0.692612721,0.738474532,-0.214083128,-0.342615977,-0.20120175,-0.178126468,0.572535278
孝感市,53,2009,长江中游,4,-0.590567429,-0.534707025,-0.435920034,-0.49959594,-0.143117529,-0.260036848,-0.420128781
孝感市,53,2010,长江中游,4,-0.565148992,-0.491746912,-0.392775328,-0.468049934,0.501089294,-0.256205043,-0.318283894
孝感市,53,2011,长江中游,4,-0.548321848,-0.3706775,-0.339596729,-0.452692329,-0.127276377,-0.245617866,-0.54469172
孝感市,53,2012,长江中游,4,-0.535980456,-0.257419018,-0.284370062,-0.418955628,-0.143117529,-0.218382673,-0.115783912
孝感市,53,2013,长江中游,4,-0.515270696,-0.136349606,-0.232018914,-0.350404693,-0.079752923,-0.209876127,-0.075433656
孝感市,53,2014,长江中游,4,-0.507758114,-0.136349606,-0.16791538,-0.302602064,-0.143117529,-0.184786862,-0.032276248
孝感市,53,2015,长江中游,4,-0.490928492,0.140938402,-0.088197803,-0.235837985,-0.095594074,-0.056194364,0.101478988
孝感市,53,2016,长江中游,4,-0.4677133,0.178040319,-0.024215244,-0.257742281,-0.04807062,-0.004036119,0.460052377
孝感市,53,2017,长江中游,4,-0.449797537,0.33035345,0.042060958,-0.228114649,-0.127276377,0.025529026,0.481324097
孝感市,53,2018,长江中游,4,-0.437022679,1.337963394,0.125011064,-0.216623355,-0.15895868,0.026707357,0.622697336
孝感市,53,2019,长江中游,4,-0.431616741,1.39068717,0.219433747,-0.185444802,-0.180080215,0.045465686,0.75173769
宁德市,54,2009,粤闽浙沿海,1,-0.84710738,-0.739743933,-0.528255456,-0.499319829,-0.238164437,-0.269703917,-0.672526285
宁德市,54,2010,粤闽浙沿海,1,-0.838018221,-0.579619872,-0.504135679,-0.449914354,-0.333211345,-0.259342315,-0.646017995
宁德市,54,2011,粤闽浙沿海,1,-0.829851724,-0.001611067,-0.474087393,-0.373953147,0.120901661,-0.266907976,-0.561932659
宁德市,54,2012,粤闽浙沿海,1,-0.820102458,0.172182121,-0.43922991,-0.29939713,-0.026949085,-0.252132824,-0.48947396
宁德市,54,2013,粤闽浙沿海,1,-0.801714837,0.480713848,-0.402514103,-0.142104672,-0.079752923,-0.236075457,-0.331291651
宁德市,54,2014,粤闽浙沿海,1,-0.792833741,0.592019598,-0.370754199,-0.041131453,0.025854753,-0.24921816,-0.308395192
宁德市,54,2015,粤闽浙沿海,1,-0.785298866,0.650601572,-0.33346694,-0.109908848,0.025854753,-0.247532285,-0.046097913
宁德市,54,2016,粤闽浙沿海,1,-0.773381032,1.121210092,-0.298786409,-0.221704782,-0.079752923,-0.233638655,0.091277151
宁德市,54,2017,粤闽浙沿海,1,-0.760653236,1.195413925,-0.259787681,-0.239512137,0.025854753,-0.211244416,0.218927771
宁德市,54,2018,粤闽浙沿海,1,-0.751988873,1.79685552,-0.225755061,-0.202152262,-0.079752923,-0.085777317,0.169246798
宁德市,54,2019,粤闽浙沿海,1,-0.745288729,2.124914571,-0.050196156,-0.132523035,-0.026949085,0.016663341,0.378523191
宁波市,55,2009,长三角,3,0.464748525,-0.202742509,0.379536556,0.148725041,0.443005072,0.215926062,-0.478819952
宁波市,55,2010,长三角,3,0.530750513,-0.374582965,0.582723289,0.495060252,1.562446435,0.369604857,-0.500115665
宁波市,55,2011,长三角,3,0.611508916,0.365502634,0.815213824,0.869670019,1.10833343,0.547915831,-0.356446504
宁波市,55,2012,长三角,3,0.665615362,0.254196884,1.044738773,1.114903905,0.817912321,0.674193219,-0.296321921
宁波市,55,2013,长三角,3,0.733966734,1.419978157,1.271343984,1.567423953,0.738706564,0.827590045,-0.024757906
宁波市,55,2014,长三角,3,0.777857008,1.66992791,1.534828125,1.955910142,0.870716159,0.983278237,-0.066840562
宁波市,55,2015,长三角,3,0.80818104,1.625015064,1.799256995,1.767737224,0.69118311,1.116486116,0.585173301
宁波市,55,2016,长三角,3,0.837334715,2.232314856,2.034407425,1.846366113,0.585575434,1.392919176,0.145241751
宁波市,55,2017,长三角,3,0.85848661,2.160063755,2.315530091,2.043710765,0.738706564,1.457187229,0.087398939
宁波市,55,2018,长三角,3,0.892611518,3.759351632,2.394738184,2.44296945,0.934080764,2.03527321,0.389440504
宁波市,55,2019,长三角,3,0.927022515,3.894090171,2.478763976,2.667406706,0.759828099,3.39738016,0.912167319
安庆市,56,2009,长三角,3,-0.51500814,-0.612816323,-0.464729215,-0.437189941,-0.290968275,-0.237550598,-0.324245783
安庆市,56,2010,长三角,3,-0.4970738,-0.614769056,-0.427203926,-0.386235061,-1.584662303,-0.214040357,-0.245173084
安庆市,56,2011,长三角,3,-0.484867401,-0.601099929,-0.383719366,-0.374057565,-0.232884053,-0.184644394,-0.053007823
安庆市,56,2012,长三角,3,-0.471517892,-0.610863591,-0.337081842,-0.371171192,-0.111435226,-0.153894982,0.055054261
安庆市,56,2013,长三角,3,-0.446389257,-0.64210731,-0.2904736,-0.277119318,-0.053351004,-0.121973174,0.185512032
安庆市,56,2014,长三角,3,-0.436118594,-0.646012775,-0.233852615,-0.282533328,-0.021668701,-0.103962804,0.262663466
安庆市,56,2015,长三角,3,-0.423659547,-0.644060043,-0.227776954,-0.330329893,-4.356863792,-0.074768671,0.48736104
安庆市,56,2016,长三角,3,-0.400746542,-0.042618448,-0.173569626,-0.294654162,-0.04807062,-0.053882222,0.357100747
安庆市,56,2017,长三角,3,-0.377540019,-0.167593325,-0.112576537,-0.253014663,-0.021668701,-0.003300032,0.620574901
安庆市,56,2018,长三角,3,-0.353892599,-0.017232926,-0.075072396,-0.190524239,0.068097823,0.024831525,0.835948527
安庆市,56,2019,长三角,3,-0.340991417,0.207331306,0.131620464,-0.128033816,-0.016388318,0.049353884,1.079386279
安阳市,57,2009,中原,2,0.410748589,-0.427306741,-0.461336224,-0.419640505,-0.174799831,-0.222353977,-0.520287409
安阳市,57,2010,中原,2,0.456786377,-0.427306741,-0.422292168,-0.373926426,-0.422977869,-0.21434607,-0.464515971
安阳市,57,2011,中原,2,0.492695927,-0.423401276,-0.37693331,-0.330703979,0.020574369,-0.188998582,-0.331726597
安阳市,57,2012,中原,2,0.526241229,-0.372630232,-0.330761347,-0.311643797,-0.00582755,-0.180868984,-0.183756584
安阳市,57,2013,中原,2,0.567474979,-0.337481048,-0.283746996,-0.282943231,-0.248725204,-0.165485373,-0.163217565
安阳市,57,2014,中原,2,0.590620816,-0.202742509,-0.235112277,-0.228112185,-0.132556761,-0.16333054,-0.123608623
安阳市,57,2015,中原,2,0.622137499,-0.177356987,-0.17812859,-0.137141118,-0.090313691,-0.172997609,0.078815074
安阳市,57,2016,中原,2,0.663996676,0.199520376,-0.118774726,-0.030755405,0.015293985,-0.163300859,0.142575481
安阳市,57,2017,中原,2,0.692410982,-0.025043856,-0.05688379,-0.065909803,-0.021668701,-0.159442342,0.221105574
安阳市,57,2018,中原,2,0.713067487,0.291298801,-0.028615151,-0.252245266,0.03641552,-0.148872974,0.344937657
安阳市,57,2019,中原,2,0.725545111,0.287393336,-0.012069837,-0.232248164,0.126182045,-0.146341193,0.549702184
安顺市,58,2009,黔中,18,-0.938311072,-0.792467709,-0.633948326,-0.533388924,-0.459940556,-0.275925033,-0.672422317
安顺市,58,2010,黔中,18,-0.933707664,-0.800278639,-0.625822821,-0.5151819,-0.454660172,-0.272001218,-0.566657999
安顺市,58,2011,黔中,18,-0.931749637,-0.782704047,-0.615582547,-0.483354666,-0.290968275,-0.266079879,-0.471206255
安顺市,58,2012,黔中,18,-0.927234162,-0.782704047,-0.605528542,-0.44463584,-0.169519447,-0.261684138,-0.355729183
安顺市,58,2013,黔中,18,-0.918353066,-0.772940384,-0.595180456,-0.386837502,-0.095594074,-0.256751172,-0.285787876
安顺市,58,2014,黔中,18,-0.913566364,-0.76122399,-0.5846251,-0.380023608,-0.143117529,-0.251488748,-0.226192979
安顺市,58,2015,黔中,18,-0.906011674,-0.767082187,-0.562422583,-0.416916349,-0.153678296,-0.235036626,-0.147525081
安顺市,58,2016,黔中,18,-0.897658168,-0.692878354,-0.547271956,-0.408907995,0.400762002,-0.229934479,0.007105687
安顺市,58,2017,黔中,18,-0.888263105,-0.628438183,-0.531888031,-0.370581069,-0.079752923,-0.209463562,0.175557505
安顺市,58,2018,黔中,18,-0.882015004,-0.589383534,-0.534964904,-0.406558873,-0.137837145,-0.182626093,0.275840403
安顺市,58,2019,黔中,18,-0.876929831,-0.571808942,-0.350262929,-0.442536677,-0.121995993,-0.157260796,0.521363063
定西市,59,2009,兰州－西宁,12,-0.975673351,-0.724122073,-0.644060748,-0.542139764,-0.153678296,-0.274443956,-0.513538066
定西市,59,2010,兰州－西宁,12,-0.974807658,-0.722169341,-0.638214836,-0.526291338,-1.452652708,-0.27019662,-0.416108459
定西市,59,2011,兰州－西宁,12,-0.974631794,-0.692878354,-0.630742861,-0.513188102,-0.290968275,-0.265406122,-0.267055081
定西市,59,2012,兰州－西宁,12,-0.973468868,-0.722169341,-0.623412344,-0.475321866,-0.259285972,-0.25880509,-0.095669381
定西市,59,2013,兰州－西宁,12,-0.973014348,-0.704594749,-0.616538959,-0.446473485,-0.317370194,-0.2596599,0.05389092
定西市,59,2014,兰州－西宁,12,-0.972579643,-0.692878354,-0.604799143,-0.477250473,-0.280407507,-0.258027451,0.046817983
定西市,59,2015,兰州－西宁,12,-0.972139985,-0.64991824,-0.598243132,-0.502033751,-0.290968275,-0.262402415,0.137777547
定西市,59,2016,兰州－西宁,12,-0.971172737,-0.608910859,-0.590636503,-0.496499214,-0.259285972,-0.262817948,0.149460167
定西市,59,2017,兰州－西宁,12,-0.968888991,-0.526896096,-0.584371911,-0.45925039,-0.238164437,-0.26006356,0.274096315
定西市,59,2018,兰州－西宁,12,-0.966446721,-0.187120649,-0.580737266,-0.450739086,-0.285687891,-0.259090027,0.466154531
定西市,59,2019,兰州－西宁,12,-0.96527884,-0.335528316,-0.55929868,-0.413600933,-0.280407507,-0.257778131,0.519124356
宜宾市,60,2009,成渝,10,-0.85440323,-0.63429638,-0.489605677,-0.47767402,-0.180080215,-0.250776407,-0.424732927
宜宾市,60,2010,成渝,10,-0.846306088,-0.644060043,-0.443911624,-0.446877891,-0.111435226,-0.241738573,-0.390290422
宜宾市,60,2011,成渝,10,-0.840345313,-0.669445564,-0.400973152,-0.361237452,-0.301529042,-0.22665474,-0.239647371
宜宾市,60,2012,成渝,10,-0.832796815,-0.667492832,-0.356289343,-0.36293922,-0.306809426,-0.211386885,-0.092554631
宜宾市,60,2013,成渝,10,-0.823353452,-0.708500213,-0.309955513,-0.293541001,-0.259285972,-0.197659469,0.016728622
宜宾市,60,2014,成渝,10,-0.816957973,-0.679209227,-0.233685424,-0.235318737,-0.185360599,-0.197261745,0.127923912
宜宾市,60,2015,成渝,10,-0.804615342,-0.728027538,-0.177766848,-0.275941724,-0.04807062,-0.194931794,0.256849839
宜宾市,60,2016,成渝,10,-0.793165652,-0.685067424,-0.113144439,-0.20178045,-0.000547166,-0.204382192,0.381105794
宜宾市,60,2017,成渝,10,-0.783692565,-0.712405678,-0.035860779,-0.128641942,-0.016388318,-0.20087391,0.495909224
宜宾市,60,2018,成渝,10,-0.773850413,-0.708500213,0.010546997,0.030335419,-0.026949085,-0.231356194,0.639927817
宜宾市,60,2019,成渝,10,-0.763959961,-0.827616893,0.095128933,0.116304273,-0.021668701,-0.128218035,0.842950717
宜昌市,61,2009,长江中游,4,-0.703659908,-0.681161959,-0.329795914,-0.410661688,-0.148397912,-0.219750962,-0.304644942
宜昌市,61,2010,长江中游,4,-0.693219573,-0.694831086,-0.270361523,-0.360540257,-0.111435226,-0.201850412,-0.160704479
宜昌市,61,2011,长江中游,4,-0.676100149,-0.394110289,-0.207240652,-0.302229684,-0.143117529,-0.178687437,-0.166101001
宜昌市,61,2012,长江中游,4,-0.657546572,-0.226175298,-0.131112169,-0.226350533,-0.079752923,-0.145237063,-0.053629174
宜昌市,61,2013,长江中游,4,-0.617207002,-0.103153154,-0.041684137,-0.175967205,-0.132556761,-0.100965033,0.021134674
宜昌市,61,2014,长江中游,4,-0.604840841,-0.050429378,0.035582293,-0.192224207,-0.153678296,-0.088576226,0.124207498
宜昌市,61,2015,长江中游,4,-0.586912693,0.070640034,0.127973692,-0.102597499,-0.127276377,0.11941268,0.291104709
宜昌市,61,2016,长江中游,4,-0.57070107,0.086261894,0.239522383,-0.098259506,-0.106154842,0.118593487,0.497209138
宜昌市,61,2017,长江中游,4,-0.560564162,0.068687302,0.30607832,-0.186063162,-0.153678296,0.138524211,0.619119341
宜昌市,61,2018,长江中游,4,-0.551366016,0.853685746,0.419715085,-0.123732208,-0.185360599,0.132769085,0.708916181
宜昌市,61,2019,长江中游,4,-0.54416553,0.966944228,0.553546302,-0.061401255,-0.174799831,0.203724244,1.261748967
宜春市,62,2009,长江中游,4,-0.323422427,-0.062145773,-0.510452625,-0.479691696,0.020574369,-0.263010874,-0.370597301
宜春市,62,2010,长江中游,4,-0.292077892,-0.150018733,-0.480565761,-0.466623898,-0.50746401,-0.254302498,-0.281746022
宜春市,62,2011,长江中游,4,-0.26322269,-0.107058619,-0.44859282,-0.426894055,-0.333211345,-0.24328198,-0.173709776
宜春市,62,2012,长江中游,4,-0.233609541,-0.151971465,-0.415612963,-0.407564205,-0.422977869,-0.229836532,-0.087882198
宜春市,62,2013,长江中游,4,-0.182619096,-0.085578562,-0.378288066,-0.369610795,-0.422977869,-0.17896347,-0.034674907
宜春市,62,2014,长江中游,4,-0.152535328,-0.066051237,-0.339470061,-0.351166509,-0.412417102,-0.108331832,0.03247955
宜春市,62,2015,长江中游,4,-0.125842501,0.221000433,-0.28524602,-0.278486417,-0.39657595,-0.042360096,0.229837702
宜春市,62,2016,长江中游,4,-0.079149559,0.486572046,-0.236747065,-0.216220085,-0.391295567,0.005556748,0.391837933
宜春市,62,2017,长江中游,4,-0.041150705,0.634979712,-0.184059909,-0.172480096,-0.386015183,0.199951802,0.606990087
宜春市,62,2018,长江中游,4,-0.016056748,1.154406544,-0.177752503,-0.196409647,-0.401856334,0.35744756,0.835828563
宜春市,62,2019,长江中游,4,0.005157071,1.160264741,-0.022633475,-0.150080431,-0.449379788,0.460885496,1.374682193
宝鸡市,63,2009,关中平原,16,-0.501462951,-0.278899074,-0.485313952,-0.450156164,-0.454660172,-0.260956956,-0.486241707
宝鸡市,63,2010,关中平原,16,-0.476210469,-0.34724471,-0.45243577,-0.438460772,-0.143117529,-0.249930501,-0.349576582
宝鸡市,63,2011,关中平原,16,-0.447396137,-0.245702623,-0.415300321,-0.421203933,-0.232884053,-0.249633692,-0.238775019
宝鸡市,63,2012,关中平原,16,-0.423617438,-0.35505564,-0.374515882,-0.417209895,-0.238164437,-0.237894896,-0.076426586
宝鸡市,63,2013,关中平原,16,-0.369846619,-0.296473667,-0.330106263,-0.406982988,-0.238164437,-0.229236978,-0.016880904
宝鸡市,63,2014,关中平原,16,-0.355851865,-0.105105886,-0.278584859,-0.384492928,-0.238164437,-0.215948839,0.039584478
宝鸡市,63,2015,关中平原,16,-0.337440712,0.017916258,-0.218505996,-0.347283142,-0.343772113,-0.22833171,0.175264055
宝鸡市,63,2016,关中平原,16,-0.31631111,0.230764095,-0.158427133,-0.310073357,-0.502183626,-0.185611991,0.349200368
宝鸡市,63,2017,关中平原,16,-0.302078568,0.392840888,-0.085429356,-0.247184875,-0.502183626,-0.160727525,0.445301762
宝鸡市,63,2018,关中平原,16,-0.293893495,0.556870414,-0.038311112,-0.178512277,-0.449379788,-0.038917112,0.562367276
宝鸡市,63,2019,关中平原,16,-0.288311693,0.8087729,-0.008944899,-0.044561899,-0.554987464,-0.045013569,0.683670278
宣城市,64,2009,长三角,3,-0.699707938,0.056970907,-0.554057938,-0.394523127,-0.185360599,-0.254474647,-0.614544438
宣城市,64,2010,长三角,3,-0.679518337,-0.167593325,-0.533674407,-0.405241803,-0.433538637,-0.219178121,-0.594675986
宣城市,64,2011,长三角,3,-0.655120402,-0.071909435,-0.508377195,0.546729382,-0.20120175,-0.16149626,-0.475472042
宣城市,64,2012,长三角,3,-0.631041993,-0.097294957,-0.481071105,-0.260153561,-0.185360599,-0.126015713,-0.365235846
宣城市,64,2013,长三角,3,-0.586491612,-0.194931579,-0.453169383,-0.202627165,-0.238164437,-0.085349912,-0.329735199
宣城市,64,2014,长三角,3,-0.570188342,-0.25937175,-0.400062808,-0.178628444,-0.185360599,-0.05950972,-0.300420989
宣城市,64,2015,长三角,3,-0.550465646,0.02767992,-0.365224404,-0.210701846,0.194827034,-0.059423646,-0.242766427
宣城市,64,2016,长三角,3,-0.530397416,0.152654797,-0.325781411,-0.221486849,-0.137837145,-0.019660144,-0.219386422
宣城市,64,2017,长三角,3,-0.518857316,0.129222008,-0.284613416,-0.20926425,-0.11671561,0.044895813,-0.127680622
宣城市,64,2018,长三角,3,-0.506432947,0.443611932,-0.292215831,-0.186051034,-0.00582755,0.126197734,-0.091176586
宣城市,64,2019,长三角,3,-0.495027841,0.685750756,-0.224185863,-0.131765767,-0.11671561,0.178213511,0.058185006
宿州市,65,2009,中原,2,0.779473216,-0.480030517,-0.553672164,-0.492172971,-0.343772113,-0.272796666,-0.456175724
宿州市,65,2010,中原,2,0.815081817,-0.483935982,-0.534194836,-0.471659653,-1.758914968,-0.268142701,-0.394201854
宿州市,65,2011,中原,2,0.850713949,-0.433164938,-0.508138351,-0.430722464,-0.164239064,-0.257125151,-0.205012924
宿州市,65,2012,中原,2,0.906263217,-0.505416039,-0.508473916,-0.364926195,-0.121995993,-0.253251794,-0.065255811
宿州市,65,2013,中原,2,0.988350501,-0.528848828,-0.453094329,-0.290948363,0.094499742,-0.24718205,0.031995389
宿州市,65,2014,中原,2,1.020381151,-0.505416039,-0.423097434,-0.215468692,0.10506051,-0.221101443,0.11829544
宿州市,65,2015,中原,2,1.063186522,-0.542517955,-0.363746676,-0.144451141,0.10506051,-0.221021305,0.353594116
宿州市,65,2016,中原,2,1.090148099,0.015963525,-0.324981616,-0.114178618,0.120901661,-0.102270993,0.397484225
宿州市,65,2017,中原,2,1.111234354,-0.114869549,-0.283014788,-0.073288617,0.120901661,-0.170652818,0.576356276
宿州市,65,2018,中原,2,1.132666144,0.664270699,-0.267732833,0.002304947,-0.058631388,-0.151342424,0.8238568
