name,name_code,year,Province,Province_code,AREA,GDZTKN_IN_P,RS,FAI,POP_diff,RP,FD
来宾市,122,2016,广西壮族自治区,19,-0.77533039,-0.390821429,-0.55998874,-0.486649047,-0.090313691,-0.274203541,-0.134236177
来宾市,122,2017,广西壮族自治区,19,-0.767968901,-0.161433719,-0.544324561,-0.466336795,-0.085033307,-0.280178306,-0.003502797
来宾市,122,2018,广西壮族自治区,19,-0.763645389,0.177661158,-0.531586998,-0.457072582,-0.106154842,-0.280736307,0.029927092
来宾市,122,2019,广西壮族自治区,19,-0.761459483,0.314795115,-0.569939369,-0.389423129,-0.132556761,-0.282368757,0.024214358
杭州市,123,2009,浙江省,11,0.394579074,0.623969855,0.657021102,0.774405872,0.511650061,0.367426279,-1.116596891
杭州市,123,2010,浙江省,11,0.457009303,-0.198833889,0.909285339,1.251055969,1.747259868,0.568775567,-1.266496782
杭州市,123,2011,浙江省,11,0.527485895,1.24481268,1.20675411,1.907745934,0.015293985,0.748846618,-1.161198785
杭州市,123,2012,浙江省,11,0.588900576,1.082745276,1.499775648,2.466103453,0.152583964,0.905116556,-1.383075675
杭州市,123,2013,浙江省,11,0.69515544,1.903055675,1.93350068,2.951094109,0.03641552,1.085344916,-1.480015584
杭州市,123,2014,浙江省,11,0.735047922,2.187296969,2.429146151,3.799700692,6.631614873,1.267829024,-1.336519295
杭州市,123,2015,浙江省,11,0.778328866,2.474031607,2.795746161,4.123741604,1.10833343,1.794391931,-1.104371051
杭州市,123,2016,浙江省,11,0.819687702,4.349026806,3.149927017,4.378314558,1.029127673,1.935969824,-0.917792408
杭州市,123,2017,浙江省,11,0.848258055,3.49879627,3.550138379,4.620116671,1.45683876,2.452554013,-1.092663822
杭州市,123,2018,浙江省,11,0.887001232,5.214217409,3.548584118,5.254762675,1.573007203,3.220855977,-1.59390852
杭州市,123,2019,浙江省,11,0.913410448,5.877447094,3.897808996,5.876054347,1.710297181,4.110656704,-1.010342876
松原市,124,2009,吉林省,22,0.801108116,-0.03925983,-0.473572954,-0.507645038,-0.016388318,-0.27594581,-0.516358136
松原市,124,2010,吉林省,22,0.835005145,-0.111566825,-0.433814509,-0.450007022,-0.095594074,-0.283300737,-0.478614476
松原市,124,2011,吉林省,22,0.850808073,-0.064193276,-0.390274711,-0.421327491,-0.074472539,-0.282255969,-0.439938789
松原市,124,2012,吉林省,22,0.879401956,-0.116553515,-0.342611637,-0.406786281,-0.306809426,-0.279451124,-0.409265605
松原市,124,2013,吉林省,22,0.92533076,-0.011833038,-0.296972673,-0.365717006,-0.544426696,-0.279299752,-0.326072922
松原市,124,2014,吉林省,22,0.957794874,-0.238727404,-0.26617029,-0.408870094,-0.422977869,-0.280308902,-0.256884619
松原市,124,2015,吉林省,22,0.984057952,-0.136500272,-0.226550789,-0.465744398,-0.206482134,-0.281463489,-0.113149632
松原市,124,2016,吉林省,22,1.02544527,-0.081646689,-0.182796032,-0.494167527,-0.169519447,-0.274915883,0.133397334
松原市,124,2017,吉林省,22,1.053055807,-0.365887983,-0.155756959,-0.509691897,-0.343772113,-0.279920082,0.455186157
松原市,124,2018,吉林省,22,1.084584873,-0.031779796,-0.149387291,-0.471218861,-0.206482134,-0.281858245,0.439835723
松原市,124,2019,吉林省,22,1.105996848,-0.141486961,-0.131053678,-0.493996971,-0.206482134,-0.269380395,0.434863073
枣庄市,125,2009,山东省,9,0.34590829,-0.213793957,-0.412205701,-0.43187599,-0.106154842,-0.251147418,-0.682082164
枣庄市,125,2010,山东省,9,0.372442592,-0.34344788,-0.364964633,-0.413190652,0.178985883,-0.241780126,-0.608212815
枣庄市,125,2011,山东省,9,0.397296286,-0.091620068,-0.310871107,-0.301667039,-0.085033307,-0.236158564,-0.559124893
枣庄市,125,2012,山东省,9,0.414839268,0.080420715,-0.257458767,-0.222621046,-0.085033307,-0.230866459,-0.493945223
枣庄市,125,2013,山东省,9,0.438338071,0.092887438,-0.20063665,-0.14341094,-0.032229469,-0.234882285,-0.455412878
枣庄市,125,2014,山东省,9,0.449388973,0.097874128,-0.140295169,-0.152230761,-0.026949085,-0.231379939,-0.441591212
枣庄市,125,2015,山东省,9,0.46445377,0.167687779,-0.082100254,-0.207308543,0.062817439,-0.250645811,-0.393824737
枣庄市,125,2016,山东省,9,0.476966071,0.594049719,-0.017841065,-0.259842202,0.015293985,-0.238081886,-0.317017815
枣庄市,125,2017,山东省,9,0.487495575,0.534209447,0.048601145,-0.242311716,-0.164239064,-0.224918407,-0.313906756
枣庄市,125,2018,山东省,9,0.502713941,1.43680022,0.025060287,-0.098936802,-0.148397912,-0.204310958,-0.246545592
枣庄市,125,2019,山东省,9,0.512806265,1.319613021,0.003723672,-0.073032404,-0.153678296,-0.177423031,-0.19217373
柳州市,126,2009,广西壮族自治区,19,-0.717476322,-0.313527744,-0.381138518,-0.333423586,-0.074472539,-0.239999272,-0.523220676
柳州市,126,2010,广西壮族自治区,19,-0.701511156,-0.375861361,-0.322705129,-0.247541716,0.083938974,-0.22562778,-0.435105789
柳州市,126,2011,广西壮族自治区,19,-0.68918091,-0.22626068,-0.257043636,-0.183561108,-0.000547166,-0.22363916,-0.346213292
柳州市,126,2012,广西壮族自治区,19,-0.679867587,-0.34344788,-0.18824042,-0.124619478,-0.026949085,-0.192871939,-0.267554007
柳州市,126,2013,广西壮族自治区,19,-0.665007139,-0.42323491,-0.116823747,-0.09509001,-0.016388318,-0.165604097,-0.219308907
柳州市,126,2014,广西壮族自治区,19,-0.652254574,-0.453155046,-0.043042443,-0.035073689,-0.026949085,-0.164013201,-0.13941738
柳州市,126,2015,广西壮族自治区,19,-0.640043221,0.130287609,0.020482097,0.010637358,0.010013601,-0.180714643,0.073403172
柳州市,126,2016,广西壮族自治区,19,-0.622890358,0.185141192,0.095181804,0.092392725,0.004733218,-0.16452668,0.180140734
柳州市,126,2017,广西壮族自治区,19,-0.606870699,0.661370025,0.176899239,0.187710313,0.031135137,-0.165016415,0.268592749
柳州市,126,2018,广西壮族自治区,19,-0.595334315,1.110172067,0.258935822,0.272952789,0.03641552,-0.172626598,0.489325984
柳州市,126,2019,广西壮族自治区,19,-0.587411798,1.342053123,0.308160996,0.321192041,0.004733218,-0.120201224,0.778693229
株洲市,127,2009,湖南省,24,-0.683866619,0.31728846,-0.40819275,-0.363751824,-0.058631388,-0.207148452,-0.58808844
株洲市,127,2010,湖南省,24,-0.672186572,0.207581294,-0.36207181,-0.283388571,0.464126607,-0.225420014,-0.443991102
株洲市,127,2011,湖南省,24,-0.652011833,0.474369174,-0.30602161,-0.210786935,-0.164239064,0.639160853,-0.420988213
株洲市,127,2012,湖南省,24,-0.638519898,0.419515591,-0.248830949,-0.201597197,-0.195921366,-0.196395062,-0.346105632
株洲市,127,2013,湖南省,24,-0.621645692,0.569116272,-0.189387389,-0.130930801,-0.111435226,-0.173546706,-0.246124796
株洲市,127,2014,湖南省,24,-0.614508367,0.559142893,-0.123659938,-0.115031777,-0.20120175,-0.157367647,-0.162824453
株洲市,127,2015,湖南省,24,-0.603666767,0.671343404,-0.056751502,-0.132978419,-0.11671561,-0.060866137,-0.56252448
株洲市,127,2016,湖南省,24,-0.587788294,0.903224459,0.014844859,-0.050856356,-0.174799831,-0.091565092,-0.361080795
株洲市,127,2017,湖南省,24,-0.573156964,0.823437429,0.090252225,0.031341698,-0.169519447,0.06856633,0.442193164
株洲市,127,2018,湖南省,24,-0.556066025,1.661201242,0.110334576,0.201737392,-0.174799831,0.235521392,0.712673813
株洲市,127,2019,湖南省,24,-0.549621007,1.494147148,0.190904228,0.202455054,-0.132556761,0.480011868,1.053851234
桂林市,128,2009,广西壮族自治区,19,-0.673718564,-0.403288153,-0.432945131,-0.386129506,-0.185360599,-0.240399964,-0.39708775
桂林市,128,2010,广西壮族自治区,19,-0.658718169,-0.46063508,-0.388123192,-0.337368543,-0.000547166,-0.231293864,-0.212846247
桂林市,128,2011,广西壮族自治区,19,-0.64609812,-0.440688323,-0.335748825,-0.261399756,-1.067184692,-0.209356711,0.005016472
桂林市,128,2012,广西壮族自治区,19,-0.636358762,-0.440688323,-0.281039628,-0.227333503,0.295154326,-0.194174931,0.025920919
桂林市,128,2013,广西壮族自治区,19,-0.618129665,-0.542915455,-0.230993437,-0.192703279,0.031135137,-0.160086417,0.150410034
桂林市,128,2014,广西壮族自治区,19,-0.603799284,-0.605249072,-0.17268886,-0.1531294,0.020574369,-0.152226915,0.227634676
桂林市,128,2015,广西壮族自治区,19,-0.590905533,0.212567983,-0.121601664,-0.19877014,0.041695904,-0.188544464,0.442725926
桂林市,128,2016,广西壮族自治区,19,-0.567478561,0.269914911,-0.059123231,-0.029007397,0.062817439,-0.181732698,0.631152625
桂林市,128,2017,广西壮族自治区,19,-0.55474705,0.948104663,0.008656505,0.008284635,0.073378207,-0.211787577,0.853890792
桂林市,128,2018,广西壮族自治区,19,-0.547249329,1.71356148,0.058510586,0.056414352,-0.037509853,-0.208682955,0.946761163
桂林市,128,2019,广西壮族自治区,19,-0.5404241,1.606347659,0.03775607,0.129285467,-0.04807062,-0.206661685,1.179901108
梅州市,129,2009,广东省,6,-0.71320111,-0.622702484,-0.479487561,-0.531860743,-0.111435226,-0.260796679,-0.520571016
梅州市,129,2010,广东省,6,-0.70347166,-0.77479651,-0.444640653,-0.511379831,0.173705499,-0.258208504,-0.443448497
梅州市,129,2011,广东省,6,-0.696832201,-0.807209991,-0.401981325,-0.480860761,-0.359613264,-0.249327979,-0.306273988
梅州市,129,2012,广东省,6,-0.691145129,-0.784769889,-0.379272503,-0.477517109,-0.338491729,-0.215560019,-0.195971966
梅州市,129,2013,广东省,6,-0.682738369,-0.752356408,-0.344753913,-0.41504592,-0.401856334,-0.25015014,-0.087261463
梅州市,129,2014,广东省,6,-0.674736589,-0.782276544,-0.307939832,-0.31787477,-0.380734799,-0.243035628,0.206913559
梅州市,129,2015,广东省,6,-0.66443001,-0.727422961,-0.266874252,-0.241879831,-0.370174031,-0.166794301,0.748527584
梅州市,129,2016,广东省,6,-0.648562683,-0.665089344,-0.219353522,-0.234038242,-0.35433288,-0.182554859,0.784019618
梅州市,129,2017,广东省,6,-0.633387663,-0.73240965,-0.176567156,-0.147797636,-0.386015183,-0.103915315,0.833674753
梅州市,129,2018,广东省,6,-0.621586246,-0.530448731,-0.140439363,-0.07065694,-0.422977869,-0.043229747,1.21156107
梅州市,129,2019,广东省,6,-0.614000593,0.145247677,-0.104462123,-0.079868282,-0.370174031,-0.080832479,1.237433245
梧州市,130,2009,广西壮族自治区,19,-0.907985801,-1.021637633,-0.551127476,-0.513482595,-0.079752923,-0.281781075,-0.631054521
梧州市,130,2010,广西壮族自治区,19,-0.901873933,-0.951823982,-0.535842416,-0.447207443,-1.230876589,-0.279727157,-0.571488538
梧州市,130,2011,广西壮族自治区,19,-0.892580425,-0.89198371,-0.511946842,-0.419535329,-0.04807062,-0.261411073,-0.476595394
梧州市,130,2012,广西壮族自治区,19,-0.887304526,-0.89198371,-0.487447724,-0.424766655,-0.074472539,-0.237060863,-0.404366779
梧州市,130,2013,广西壮族自治区,19,-0.876526088,-0.89198371,-0.461468365,-0.38809393,-0.053351004,-0.214381688,-0.372646528
梧州市,130,2014,广西壮族自治区,19,-0.869365232,-0.89198371,-0.43487999,-0.394145251,-0.069192155,-0.21288577,-0.32318395
梧州市,130,2015,广西壮族自治区,19,-0.86392214,-0.390821429,-0.407797215,-0.430290769,-0.063911772,-0.242409361,-0.176902042
梧州市,130,2016,广西壮族自治区,19,-0.858470378,0.067953992,-0.384859014,-0.439017163,-0.085033307,-0.257264652,-0.115240692
梧州市,130,2017,广西壮族自治区,19,-0.852177692,0.062967302,-0.347943849,-0.435167339,-0.085033307,-0.253533762,0.040834562
梧州市,130,2018,广西壮族自治区,19,-0.848579926,0.70126354,-0.31921623,-0.416431213,-0.058631388,-0.224921375,0.189172463
梧州市,130,2019,广西壮族自治区,19,-0.845442871,0.880784357,-0.288441577,-0.336837356,-0.100874458,-0.244599812,0.356427105
榆林市,131,2009,陕西省,23,-0.506943198,-0.697502825,-0.555475917,-0.517450482,-0.148397912,-0.218263949,-0.438031674
榆林市,131,2010,陕西省,23,-0.479286838,-0.677556067,-0.527159214,-0.496632248,-0.148397912,-0.191871693,-0.242745511
榆林市,131,2011,陕西省,23,-0.468861365,-0.645142587,-0.505903051,-0.505806067,-0.100874458,-0.181548676,-0.093641687
榆林市,131,2012,陕西省,23,-0.453800285,-0.640155897,-0.477843456,-0.461522573,0.025854753,-0.144732488,-0.007931611
榆林市,131,2013,陕西省,23,-0.422935039,-0.570342246,-0.456828135,-0.391306255,-0.026949085,-0.140541545,0.063828222
榆林市,131,2014,陕西省,23,-0.400776265,-0.46562177,-0.400543602,-0.420900344,0.078658591,-0.132649394,0.026880013
榆林市,131,2015,陕西省,23,-0.379775464,-0.211300612,-0.384516794,-0.471949598,0.025854753,-0.228533541,0.110364916
榆林市,131,2016,陕西省,23,-0.358456375,0.005620375,-0.365556049,-0.484163101,-0.132556761,-0.119919256,0.537230264
榆林市,131,2017,陕西省,23,-0.341048387,-0.051726553,-0.328533885,-0.441143615,-0.026949085,-0.107539352,0.560430016
榆林市,131,2018,陕西省,23,-0.33189978,-0.111566825,-0.297479866,-0.385481015,-0.026949085,-0.104102304,0.664482236
榆林市,131,2019,陕西省,23,-0.316825077,-0.18886051,-0.267033309,-0.331549746,-0.132556761,-0.168370357,1.149050131
武威市,132,2009,甘肃省,18,-0.997378844,-0.218780646,-0.629657784,-0.541213457,-0.148397912,-0.282621044,-0.58255719
武威市,132,2010,甘肃省,18,-0.996856208,-0.168913753,-0.621921084,-0.539814141,-0.718679362,-0.281602989,-0.505865925
武威市,132,2011,甘肃省,18,-0.996653098,-0.119046859,-0.610607565,-0.533471928,-0.380734799,-0.278516176,-0.394291673
武威市,132,2012,甘肃省,18,-0.99587286,-0.124033549,-0.601984037,-0.517605119,-0.359613264,-0.27897623,-0.264748702
武威市,132,2013,甘肃省,18,-0.994983635,-0.163927064,-0.59078639,-0.502650784,-0.39657595,-0.275114745,-0.221837988
武威市,132,2014,甘肃省,18,-0.994761949,-0.116553515,-0.580287603,-0.515339758,-0.370174031,-0.2737702,-0.138612085
武威市,132,2015,甘肃省,18,-0.994439945,-0.079153344,-0.557426749,-0.507321361,-0.380734799,-0.270027439,-0.037338101
武威市,132,2016,甘肃省,18,-0.993722869,0.249968153,-0.545909879,-0.482124769,-0.359613264,0.577056538,-0.038633094
武威市,132,2017,甘肃省,18,-0.992598335,0.192621226,-0.535874435,-0.451113172,-0.343772113,-0.265515942,0.138011323
武威市,132,2018,甘肃省,18,-0.99097098,0.439462349,-0.525525239,-0.477936108,-0.375454415,-0.266284677,0.12023147
武威市,132,2019,甘肃省,18,-0.99008671,0.688796817,-0.570722896,-0.452931107,-0.370174031,-0.263856779,0.154490646
武汉市,133,2009,湖北省,20,0.053213572,-0.428221599,0.922601673,0.914487921,0.501089294,0.013626985,0.224308298
武汉市,133,2010,湖北省,20,0.121883232,-0.211300612,1.223054516,1.367037153,3.431702297,0.059679869,0.259911682
武汉市,133,2011,湖北省,20,0.176076371,0.227528051,1.564227983,1.853644109,1.161137267,0.165495245,-0.364982999
武汉市,133,2012,湖北省,20,0.22067753,0.407048868,1.860487818,2.423463359,0.34267778,0.32518739,-0.579192054
武汉市,133,2013,湖北省,20,0.28233495,0.551662859,2.218506596,3.050236127,0.237070104,0.650124977,-4.668623441
武汉市,133,2014,湖北省,20,0.303023656,0.716223608,2.553269503,3.899274974,0.437724688,1.401019094,-0.473869449
武汉市,133,2015,湖北省,20,0.344897695,1.194945787,3.095231944,4.33165181,1.240343024,1.736217368,-0.36108018
武汉市,133,2016,湖北省,20,0.391511375,1.329586399,3.471135337,4.209703067,0.64894004,2.277386246,0.316658826
武汉市,133,2017,湖北省,20,0.431583434,1.529053974,3.904241371,4.529781019,0.590855818,3.065969169,1.071965755
武汉市,133,2018,湖北省,20,0.477065149,3.431475964,4.383115551,4.794967095,0.701743878,3.701633128,1.534913113
武汉市,133,2019,湖北省,20,0.501269881,3.286861972,5.071245395,5.06015317,0.506369678,4.948839379,3.210559515
毕节市,134,2009,贵州省,17,-0.95054224,-0.956810671,-0.584096242,-0.399905632,-0.686997059,-0.23453304,0.303929753
毕节市,134,2010,贵州省,17,-0.94518584,-0.944343948,-0.575269659,-0.404382462,-0.686997059,-0.246667581,0.196836914
毕节市,134,2011,贵州省,17,-0.943489131,-0.939357259,-0.566443076,-0.408859292,-0.322650577,-0.258802122,0.089744691
毕节市,134,2012,贵州省,17,-0.939992919,-0.939357259,-0.548665607,-0.389468421,-0.164239064,-0.246356921,0.332546943
毕节市,134,2013,贵州省,17,-0.930590426,-0.914423812,-0.530866547,-0.226011127,-0.111435226,-0.248879797,0.473789145
毕节市,134,2014,贵州省,17,-0.925923856,-0.894477054,-0.478449514,-0.214876106,-0.169519447,-0.218795237,0.575276602
毕节市,134,2015,贵州省,17,-0.9210195,-0.906943778,-0.454365379,-0.272123358,0.157864347,-0.214681465,0.907368156
毕节市,134,2016,贵州省,17,-0.916003681,-0.789756578,-0.42612092,-0.224924686,0.870716159,-0.193910771,1.152401733
毕节市,134,2017,贵州省,17,-0.912309313,-0.827156748,-0.395183586,-0.16277509,0.03641552,0.028758308,1.555188826
毕节市,134,2018,贵州省,17,-0.909931443,-0.844610161,-0.393263664,-0.241628924,-0.090313691,0.210684415,1.828006
毕节市,134,2019,贵州省,17,-0.90745078,-0.819676714,-0.375321519,-0.320482758,-0.053351004,0.26565641,2.454202442
永州市,135,2009,湖南省,24,-0.529032618,-0.61522245,-0.527092663,-0.443557169,-0.134140876,-0.267195881,-0.334370105
永州市,135,2010,湖南省,24,-0.511545367,-0.610235761,-0.498394474,-0.423414716,-0.143645567,-0.262527075,-0.24440101
永州市,135,2011,湖南省,24,-0.499669641,-0.46063508,-0.466780538,-0.397660975,-0.180080215,-0.25596166,-0.09465984
永州市,135,2012,湖南省,24,-0.494995641,-0.430714944,-0.434115319,-0.397795146,-0.111435226,-0.255276031,0.057989988
永州市,135,2013,湖南省,24,-0.484163948,-0.448168357,-0.400434828,-0.390489103,-0.016388318,-0.24171186,0.224625125
永州市,135,2014,湖南省,24,-0.476477979,-0.388328085,-0.364657981,-0.384792917,-0.195921366,-0.236683916,0.242794398
永州市,135,2015,湖南省,24,-0.466612297,-0.191353855,-0.287334612,-0.391424696,-0.132556761,-0.223389841,0.674537656
永州市,135,2016,湖南省,24,-0.440325689,-0.124033549,-0.241436174,-0.381620768,-0.132556761,-0.216673053,0.895518201
永州市,135,2017,湖南省,24,-0.425537073,-0.143980306,-0.194776392,-0.347715407,-0.185360599,-0.162618198,1.054647916
永州市,135,2018,湖南省,24,-0.417084489,0.122807575,-0.145572366,-0.307667003,-0.132556761,-0.13277999,1.178693473
永州市,135,2019,湖南省,24,-0.410400446,0.142754332,-0.090629354,-0.271222824,-0.132556761,-0.066511445,1.357251773
汉中市,136,2009,陕西省,23,-0.70937918,-0.600262382,-0.581501567,-0.515117846,-0.671155907,-0.270784301,-0.300622774
汉中市,136,2010,陕西省,23,-0.692699414,-0.46063508,-0.561254465,-0.488566284,-0.20120175,-0.266961402,-0.26421594
汉中市,136,2011,陕西省,23,-0.677493432,-0.537928765,-0.541258705,-0.452575593,-0.227603669,-0.263770705,-0.108116693
汉中市,136,2012,陕西省,23,-0.658289657,-0.617715795,-0.517888588,-0.421873649,-0.290968275,-0.256110065,0.090061518
汉中市,136,2013,陕西省,23,-0.629490186,-0.57782228,-0.494149852,-0.430068288,-0.238164437,-0.248508786,0.168704808
汉中市,136,2014,陕西省,23,-0.623240847,-0.552888833,-0.469378097,-0.405415391,-0.238164437,-0.244184279,0.258377377
汉中市,136,2015,陕西省,23,-0.613050684,-0.500528595,-0.441757073,-0.431760581,-0.238164437,-0.242145201,0.38676193
汉中市,136,2016,陕西省,23,-0.587806871,-0.597769038,-0.404660446,-0.399160161,-0.290968275,-0.236321809,0.515981307
汉中市,136,2017,陕西省,23,-0.566352789,-0.590289004,-0.366295283,-0.376015546,-0.290968275,-0.233668336,0.707087811
汉中市,136,2018,陕西省,23,-0.554136483,0.105354162,-0.33062403,-0.341456197,-0.238164437,-0.230798193,0.867077573
汉中市,136,2019,陕西省,23,-0.54371101,0.170181123,-0.267745256,-0.269028339,-0.39657595,-0.205919663,1.130120472
汕头市,137,2009,广东省,6,-0.519280874,-0.901957089,-0.188158119,-0.488818138,0.194827034,-0.248499882,-0.678533699
汕头市,137,2010,广东省,6,-0.502147827,-0.956810671,-0.063593313,-0.467562523,0.743986948,-0.244682918,-0.627768131
汕头市,137,2011,广东省,6,-0.486287931,-0.956810671,0.041263011,-0.420656259,-0.174799831,-0.213912729,-0.523114862
汕头市,137,2012,广东省,6,-0.477208679,-0.951823982,0.083862148,-0.403053571,-0.127276377,-0.216601819,-0.458459956
汕头市,137,2013,广东省,6,-0.466796829,-0.931877225,0.179328054,-0.275229749,-0.121995993,-0.209469499,-0.442645663
汕头市,137,2014,广东省,6,-0.456503873,-0.794743267,0.199381788,-0.178099721,-0.04807062,-0.225431887,-0.377492446
汕头市,137,2015,广东省,6,-0.44616014,-0.575328936,0.312738225,-0.095737933,-0.137837145,-0.186318397,-0.008584952
汕头市,137,2016,广东省,6,-0.433166072,-0.630182518,0.442774483,0.019619396,-0.137837145,-0.114428289,0.046374424
汕头市,137,2017,广东省,6,-0.420816011,-0.470608459,0.566977178,0.123066433,-0.132556761,-0.141663483,0.18733425
汕头市,137,2018,广东省,6,-0.41257149,-0.243714093,0.630915517,0.287514087,-0.127276377,-0.169578369,0.273556786
汕头市,137,2019,广东省,6,-0.407366185,0.324768494,0.723131887,0.084560233,-0.148397912,-0.098267039,0.597795945
沈阳市,138,2009,辽宁省,10,1.422772452,3.765584151,0.63754052,1.691665535,0.34267778,0.11683341,0.028083342
沈阳市,138,2010,辽宁省,10,1.465772264,2.311964203,0.849972219,2.186995095,1.113613813,0.167884557,-0.614214692
沈阳市,138,2011,辽宁省,10,1.51573106,2.526391845,1.116914424,2.631662184,0.205387802,0.31581713,-0.811718645
沈阳市,138,2012,辽宁省,10,1.591929404,2.117483318,1.394459013,3.121043705,0.068097823,0.443664638,-0.615583508
沈阳市,138,2013,辽宁省,10,1.72557064,2.768246279,1.678329718,3.577846599,-0.032229469,0.537230707,-0.435734522
沈阳市,138,2014,辽宁省,10,1.758021132,2.705912662,1.962291449,3.183304162,-0.026949085,0.500776626,-0.136826778
沈阳市,138,2015,辽宁省,10,1.80531721,2.628618977,2.193838217,1.973959117,1.029127673,0.40844825,0.315127597
沈阳市,138,2016,辽宁省,10,1.836301348,3.827917768,2.269750261,0.783872478,0.30043471,0.376802475,0.328108901
沈阳市,138,2017,辽宁省,10,1.861141419,3.556143198,2.272659205,0.982032766,0.347958164,0.192154629,0.293229605
沈阳市,138,2018,辽宁省,10,1.88088393,4.837722363,2.31806036,1.327851573,0.543332364,0.249904756,0.576372886
沈阳市,138,2019,辽宁省,10,1.893055652,5.453578498,2.634813461,1.665330388,0.337397396,0.302994982,1.022769558
沧州市,139,2009,河北省,16,2.140615428,0.35468863,-0.314798206,-0.429075653,0.083938974,-0.25768612,-0.358673523
沧州市,139,2010,河北省,16,2.203849426,0.272408255,-0.248232434,-0.34757593,0.369079699,-0.252622559,-0.180079542
沧州市,139,2011,河北省,16,2.251837811,0.54667617,-0.171982237,-0.271444736,0.152583964,-0.254079891,-0.019983351
沧州市,139,2012,河北省,16,2.301672761,0.412035557,-0.094974689,-0.276723818,0.057537055,-0.243863725,0.110011792
沧州市,139,2013,河北省,16,2.386612251,0.494315932,-0.022305083,-0.211348063,0.163144731,-0.226292633,0.178537526
沧州市,139,2014,河北省,16,2.434993233,0.564129583,0.067650846,-0.178373179,0.157864347,-0.183946893,0.248846722
沧州市,139,2015,河北省,16,2.539127829,0.289861668,0.142505765,-0.10978908,0.173705499,-0.232914441,0.755539617
沧州市,139,2016,河北省,16,2.588731184,0.262434877,0.230268543,-0.024003099,0.14730358,-0.158350085,0.820617779
沧州市,139,2017,河北省,16,2.67523239,0.247474809,0.324445135,-0.080710069,0.073378207,-0.150974381,0.983295344
沧州市,139,2018,河北省,16,2.723359484,0.830917463,0.379685335,-0.018868516,-0.021668701,-0.116580155,1.278060956
沧州市,139,2019,河北省,16,2.772076092,0.564129583,0.124366999,0.042973037,-0.407136718,-0.141004567,1.54753268
河池市,140,2009,广西壮族自治区,19,-0.885937251,-0.847103506,-0.59255391,-0.527724007,-0.021668701,-0.270122417,-0.475011873
河池市,140,2010,广西壮族自治区,19,-0.878579478,-0.807209991,-0.536023213,-0.511125703,-2.70938405,-0.268466223,-0.326635214
河池市,140,2011,广西壮族自治区,19,-0.874142026,-0.749863063,-0.563180894,0.074818653,-0.058631388,-0.260666083,-0.197012267
河池市,140,2012,广西壮族自治区,19,-0.870497197,-0.744876374,-0.546771788,-0.534016569,-0.063911772,-0.247214699,0.01224444
河池市,140,2013,广西壮族自治区,19,-0.864199558,-0.784769889,-0.530513753,-0.52458957,-0.100874458,-0.236636426,0.093835761
河池市,140,2014,广西壮族自治区,19,-0.859804214,-0.792249923,-0.512161654,-0.509588237,-0.085033307,-0.22938835,0.277729678
河池市,140,2015,广西壮族自治区,19,-0.855188422,-0.81219668,-0.497674096,-0.489179337,-0.04807062,-0.24269133,0.477463726
河池市,140,2016,广西壮族自治区,19,-0.847856657,-0.839623472,-0.479496509,-0.454934949,-0.069192155,-0.250248087,0.64774576
河池市,140,2017,广西壮族自治区,19,-0.843074909,-0.874530297,-0.454919009,-0.4471739,-0.053351004,-0.251509525,0.871832442
河池市,140,2018,广西壮族自治区,19,-0.83862755,-0.742383029,-0.433461641,-0.485351496,-0.069192155,-0.254171902,0.991733407
河池市,140,2019,广西壮族自治区,19,-0.836058955,-0.672569378,-0.416772651,-0.473827039,-0.090313691,-0.263361108,1.209397417
河源市,141,2009,广东省,6,-0.829044239,-0.458141736,-0.572211345,-0.522749462,-0.100874458,-0.269056873,-0.567503282
河源市,141,2010,广东省,6,-0.822642568,-0.587795659,-0.558203251,-0.517043801,0.274032791,-0.264064546,-0.502322382
河源市,141,2011,广东省,6,-0.818688121,-0.557875523,-0.538595778,-0.449495165,-0.058631388,-0.253269602,-0.44562876
河源市,141,2012,广东省,6,-0.814649458,-0.532942076,-0.522827262,-0.433790385,-0.037509853,-0.252165473,-0.333914243
河源市,141,2013,广东省,6,-0.808198247,-0.505515285,-0.502681762,-0.391997195,-0.037509853,-0.247561965,-0.185644628
河源市,141,2014,广东省,6,-0.802207749,-0.555382178,-0.355975444,-0.369916659,-0.74508128,-0.161350824,-0.005979586
河源市,141,2015,广东省,6,-0.794656774,-0.478088493,-0.320497041,-0.317307577,-0.290968275,-0.152971906,0.306333334
河源市,141,2016,广东省,6,-0.785290196,-0.313527744,-0.280230369,-0.227990901,-0.296248658,-0.127021895,0.454940077
河源市,141,2017,广东省,6,-0.77630383,-0.418248221,-0.244644818,-0.136630398,-0.275127123,-0.159982534,0.37222971
河源市,141,2018,广东省,6,-0.767800469,-0.021806417,-0.212733844,-0.141547902,-0.264566356,-0.064030121,0.657494811
河源市,141,2019,广东省,6,-0.762327653,0.052993924,-0.391602773,-0.070504009,-0.243444821,-0.172329789,0.889229642
泉州市,142,2009,福建省,3,0.020874543,-0.844610161,0.102628194,-0.282957823,0.395481618,-0.177871213,-0.702927551
泉州市,142,2010,福建省,3,0.057371129,-0.832143437,0.235159892,-0.176088678,0.068097823,-0.147460163,-0.63365435
泉州市,142,2011,福建省,3,0.084650992,-0.156447029,0.403503636,-0.041067968,0.617257737,-0.08760566,-0.59185284
泉州市,142,2012,福建省,3,0.106123652,0.050500579,0.584338407,0.188499418,0.448285456,-0.068007362,-0.542128803
