name,name_code,year,Province,Agglomeration,AREA,GD_IN_ALL,ZTKN_IN_ALL,GDZTKN_IN_ALL,GDZTKN_IN_M,RS,FAI,POP_diff,RP,FD
承德市,108,2015,河北省,京津冀,-0.276859525,-0.480440168,-0.084943018,-0.321058625,0.571268195,-0.314724409,-0.169519447,-0.311823828,-0.241492221,0.271678585
承德市,108,2016,河北省,京津冀,-0.245967034,-0.480440168,-0.15209285,-0.365610808,0.394242937,-0.275893241,-0.174799831,-0.302182497,-0.216212999,0.433774787
承德市,108,2017,河北省,京津冀,-0.213502919,-0.480440168,-0.240608539,-0.424338687,0.334054349,-0.231484288,-0.011107934,-0.271169193,-0.224146704,0.598628924
承德市,108,2018,河北省,京津冀,-0.185436624,-0.480440168,-0.058490054,-0.303507764,0.599592236,-0.203844629,-0.111435226,-0.244005999,-0.212250599,0.747481132
承德市,108,2019,河北省,京津冀,-0.167378437,-0.317487967,-0.121570199,-0.255580415,0.610213752,-0.318024524,-0.164239064,-0.216842804,-0.23227927,0.973525991
抚州市,109,2009,江西省,长江中游,-0.445620165,-0.480440168,-0.540747942,-0.623473447,-0.189940415,-0.530340055,-0.032229469,-0.441627425,-0.266421209,-0.501718872
抚州市,109,2010,江西省,长江中游,-0.427672202,-0.480440168,-0.703535414,-0.731478741,-0.391749209,-0.507039594,-0.127276377,-0.419563186,-0.262322277,-0.412749475
抚州市,109,2011,江西省,长江中游,-0.410482185,-0.480440168,-0.553974424,-0.632248877,-0.232426477,-0.480824866,-0.31208981,-0.401608395,-0.255317585,-0.297974344
抚州市,109,2012,江西省,长江中游,-0.396501053,-0.480440168,-0.664873389,-0.705827484,-0.359884663,-0.455308776,-0.359613264,-0.435762958,-0.234045284,-0.222387361
抚州市,109,2013,江西省,长江中游,-0.370218161,-0.480440168,-0.701500571,-0.730128675,-0.423613756,-0.426528655,-0.35433288,-0.406818307,-0.216524648,-0.14713566
抚州市,109,2014,江西省,长江中游,-0.353220108,0.026794503,-0.697430884,-0.447964845,0.118083534,-0.397023794,-0.349052496,-0.373609382,-0.194819006,-0.07197747
抚州市,109,2015,江西省,长江中游,-0.342154344,0.274285816,-0.630281052,-0.267055978,0.24554172,-0.359421306,-0.343772113,-0.352539673,-0.140814609,0.100681691
抚州市,109,2016,江西省,长江中游,-0.319999285,0.635721149,-0.610950039,-0.055095588,0.634997288,-0.322507472,-0.333211345,-0.349564421,-0.122373866,0.236391412
抚州市,109,2017,江西省,长江中游,-0.306591567,0.678603307,-0.693361197,-0.08614711,0.613754257,-0.280068576,-0.327930961,-0.335288141,-0.055784767,0.516522681
抚州市,109,2018,江西省,长江中游,-0.293520714,1.407599996,-0.53362599,0.421477771,1.144830032,-0.275279197,-0.349052496,-0.289132891,0.01795446,0.759745114
抚州市,109,2019,江西省,长江中游,-0.283287205,1.47376104,-0.489876856,0.48695598,1.194397104,-0.291136226,-0.364893648,-0.307863332,0.099012997,1.196686185
抚顺市,110,2009,辽宁省,辽中南,-0.483763921,-0.480440168,-0.120552777,-0.344684783,-0.218264456,-0.427640131,-0.215986825,-0.439202879,-0.265138994,-0.533714733
抚顺市,110,2010,辽宁省,辽中南,-0.46303063,-0.480440168,-0.24162596,-0.42501372,-0.335101127,-0.430736674,-0.650562411,-0.400242243,-0.253420975,-0.505123381
抚顺市,110,2011,辽宁省,辽中南,-0.44569695,-0.480440168,-0.256887286,-0.435139216,-0.363425168,-0.387278069,0.14730358,-0.347356292,-0.24065522,-0.567718601
抚顺市,110,2012,辽宁省,辽中南,-0.427976866,-0.480440168,-0.369821095,-0.510067889,-0.448397292,-0.341016114,-0.708118594,-0.315208982,-0.212057673,-0.49869271
抚顺市,110,2013,辽宁省,辽中南,-0.402790024,-0.480440168,-0.297584154,-0.46214054,-0.28907456,-0.29429481,-0.238164437,-0.277607486,-0.20788157,-0.346984751
抚顺市,110,2014,辽宁省,辽中南,-0.398724114,-0.480440168,-0.51022529,-0.603222455,-0.533369416,-0.248036035,-0.243444821,-0.324382612,-0.208015135,-0.38055429
抚顺市,110,2015,辽宁省,辽中南,-0.394795675,-0.44858485,-0.512260134,-0.587021661,-0.483802344,-0.215741209,-0.238164437,-0.414248477,-0.242949554,-0.351446171
抚顺市,110,2016,辽宁省,辽中南,-0.390249237,-0.438783214,-0.554991845,-0.609972786,-0.480261838,-0.182577375,-0.185360599,-0.453800942,-0.27501383,-0.327647215
抚顺市,110,2017,辽宁省,辽中南,-0.386405015,-0.438783214,-0.705570258,-0.709877682,-0.667908612,-0.170625484,-0.217042902,-0.457108777,-0.280231732,-0.349749453
抚顺市,110,2018,辽宁省,辽中南,-0.382431991,-0.480440168,-0.426796711,-0.547869742,-0.5227479,-0.21357246,-0.254005588,-0.458657614,-0.276212938,-0.190038376
抚顺市,110,2019,辽宁省,辽中南,-0.377844683,-0.480440168,-0.538713098,-0.622123381,-0.590017499,-0.213470489,-0.238164437,-0.437073774,-0.279035592,-0.111846642
揭阳市,111,2009,广东省,粤闽浙沿海,-0.552386519,-0.480440168,-1.11864347,-1.00689224,-0.997175592,-0.425894129,-0.037509853,-0.524400442,-0.27457752,-0.632691565
揭阳市,111,2010,广东省,粤闽浙沿海,-0.528514935,-0.480440168,-1.146113856,-1.025118134,-1.025499634,-0.347391994,0.18954665,-0.497989304,-0.273503072,-0.584917707
揭阳市,111,2011,广东省,粤闽浙沿海,-0.507312263,-0.480440168,-1.135939639,-1.018367803,-1.025499634,-0.253600362,-0.301529042,-0.477916967,-0.259446198,-0.452442699
揭阳市,111,2012,广东省,粤闽浙沿海,-0.493996192,-0.480440168,-1.145096434,-1.024443101,-1.021959128,-0.292350708,-0.264566356,-0.4540473,-0.238794228,-0.358831014
揭阳市,111,2013,广东省,粤闽浙沿海,-0.480420042,-0.480440168,-1.129835108,-1.014317604,-1.007797108,-0.191335558,-0.269846739,-0.452896048,-0.268115989,-0.332569419
揭阳市,111,2014,广东省,粤闽浙沿海,-0.467874302,-0.143508925,-1.147131277,-0.840159068,-0.809528819,-0.116386211,-0.259285972,-0.432711524,-0.270356896,-0.229987523
揭阳市,111,2015,广东省,粤闽浙沿海,-0.453916701,0.167693023,-1.133904795,-0.659925234,-0.501504869,-0.032528053,-0.349052496,-0.468763047,-0.244709631,0.297535995
揭阳市,111,2016,广东省,粤闽浙沿海,-0.434077589,0.013317253,-1.08913824,-0.715277947,-0.650206086,0.04585392,-0.285687891,-0.459602304,-0.18755609,0.259536411
揭阳市,111,2017,广东省,粤闽浙沿海,-0.419078432,0.122360456,-1.125765422,-0.679501194,-0.558152952,0.121678117,-0.502183626,-0.353885738,-0.231240439,0.373922736
揭阳市,111,2018,广东省,粤闽浙沿海,-0.408120415,0.284087452,-1.057598167,-0.545169609,-0.420073251,0.149377302,-0.438819021,-0.320803782,-0.174998102,0.512376858
揭阳市,111,2019,广东省,粤闽浙沿海,-0.40312565,0.716584647,-1.063702698,-0.310933128,0.093299998,0.113396882,-0.31208981,-0.23496455,-0.197184574,0.7724828
攀枝花市,112,2009,四川省,,-0.980978973,-0.480440168,-0.709639944,-0.73552894,-0.306777085,-0.589502326,-0.079752923,-0.518827246,-0.26887582,-0.681927749
攀枝花市,112,2010,四川省,,-0.978972645,-0.480440168,-1.017918721,-0.940063965,-0.894500943,-0.573996982,0.046976288,-0.496190129,-0.265180548,-0.706357283
攀枝花市,112,2011,四川省,,-0.978646927,-0.480440168,-0.872427417,-0.843534234,-0.61126053,-0.549874469,-0.15895868,-0.493281015,-0.25548083,-0.670237131
攀枝花市,112,2012,四川省,,-0.978357124,-0.480440168,-0.863270622,-0.837458936,-0.660827602,-0.535591371,-0.143117529,-0.457370675,-0.251836015,-0.616031373
攀枝花市,112,2013,四川省,,-0.977484,-0.480440168,-0.810364693,-0.802357215,-0.487342849,-0.51545785,-0.185360599,-0.464043198,-0.24281599,-0.581959217
攀枝花市,112,2014,四川省,,-0.977127319,-0.480440168,-0.822573754,-0.810457612,-0.526288406,-0.496069774,-0.195921366,-0.418497591,-0.226880314,-0.571153255
攀枝花市,112,2015,四川省,,-0.976951456,-0.480440168,-0.887688743,-0.85365973,-0.579395983,-0.466015646,-0.195921366,-0.449295236,-0.237514981,-0.564761957
攀枝花市,112,2016,四川省,,-0.976385473,-0.480440168,-0.890741008,-0.855684829,-0.660827602,-0.443307489,-0.190640983,-0.45670475,-0.245451653,-0.528057982
攀枝花市,112,2017,四川省,,-0.975908661,-0.480440168,-0.930420454,-0.882011119,-0.731637705,-0.417054605,-0.195921366,-0.44737004,-0.247407625,-0.459356916
攀枝花市,112,2018,四川省,,-0.975606473,-0.480440168,-0.927368189,-0.87998602,-0.692692148,-0.410505397,-0.195921366,-0.370715997,-0.250610194,-0.459391367
攀枝花市,112,2019,四川省,,-0.97550368,-0.480440168,-1.099312457,-0.994066612,-0.894500943,-0.383384614,-0.211762518,-0.366114401,-0.243457097,-0.472145663
新乡市,113,2009,河南省,中原,0.822772739,-0.446134441,-0.038141619,-0.271106176,-0.225345467,-0.433416164,-0.164239064,-0.367399065,-0.231653003,-0.463959831
新乡市,113,2010,河南省,中原,0.865607835,-0.446134441,-0.049333258,-0.27853154,-0.285534055,-0.390627062,0.839033856,-0.338066116,-0.211140533,-0.389856707
新乡市,113,2011,河南省,中原,0.909355686,-0.444909237,-0.083925596,-0.300807632,-0.274912539,-0.336306966,0.274032791,-0.265949238,-0.212384163,-0.249280765
新乡市,113,2012,河南省,中原,0.947353301,-0.431431987,-0.158197381,-0.342659683,-0.267831529,-0.27807737,0.30043471,-0.233444329,-0.200028004,-0.110452602
新乡市,113,2013,河南省,中原,1.000838033,-0.232948855,0.030025635,-0.108423202,-0.115589807,-0.261159445,0.237070104,-0.13027871,-0.179684716,-0.079078092
新乡市,113,2014,河南省,中原,1.025468802,-0.163112197,-0.00253186,-0.091547375,-0.161616374,-0.201600382,0.215948569,-0.054088389,-0.169076762,-0.066034037
新乡市,113,2015,河南省,中原,1.068062394,-0.116554426,0.078861877,-0.011893471,-0.030617683,-0.102712572,0.126182045,-0.072948453,-0.193379483,0.093960031
新乡市,113,2016,河南省,中原,1.105345411,0.172593841,0.292520435,0.289171286,0.295108792,-0.039941685,0.099780126,0.13233671,-0.135932101,0.163300904
新乡市,113,2017,河南省,中原,1.137215059,0.168918227,0.034095322,0.115687782,-0.002293641,0.036840403,0.025854753,0.160536032,-0.035601756,0.357398504
新乡市,113,2018,河南省,中原,1.16603063,0.46786813,0.258945518,0.429578168,0.273865761,0.076332791,-0.04807062,0.089670654,-0.005579525,0.492745258
新乡市,113,2019,河南省,中原,1.183172346,0.589163377,0.297607543,0.522057701,0.259703741,0.058959435,-0.074472539,-0.072818546,0.046839912,0.777494207
新余市,114,2009,江西省,,-0.799782817,-0.457161282,-0.119535356,-0.331184121,-0.791826293,-0.607519452,-0.148397912,-0.515260166,-0.273773168,-0.771865469
新余市,114,2010,江西省,,-0.790267623,-0.47553935,-0.317932588,-0.472941069,-0.809528819,-0.594355445,-0.185360599,-0.514693541,-0.25574499,-0.759435998
新余市,114,2011,江西省,,-0.780974115,-0.452260464,-0.249765334,-0.414888224,-0.809528819,-0.578667604,-0.148397912,-0.509616663,-0.248220881,-0.724518559
新余市,114,2012,江西省,,-0.772600793,-0.451035259,-0.294531889,-0.443914646,-0.820150334,-0.563783107,-0.164239064,-0.514136771,-0.245045025,-0.668459823
新余市,114,2013,江西省,,-0.760419164,-0.451035259,-0.315897745,-0.458090341,-0.820150334,-0.551321657,-0.15895868,-0.482314086,-0.226239207,-0.667098388
新余市,114,2014,江西省,,-0.756914284,-0.451035259,-0.287409937,-0.439189415,-0.805988314,-0.536328238,-0.153678296,-0.506756631,-0.231839993,-0.67240263
新余市,114,2015,江西省,,-0.751057541,-0.030790109,-0.328106805,-0.234654389,-0.731637705,-0.51958756,-0.153678296,-0.511096898,-0.209680233,-0.601459165
新余市,114,2016,江西省,,-0.745005119,0.112558819,0.104297419,0.131213543,-0.653746592,-0.500211242,-0.148397912,-0.522958677,-0.208320848,-0.577669438
新余市,114,2017,江西省,,-0.737402128,0.307366338,-0.148023164,0.071135599,-0.650206086,-0.478298295,-0.148397912,-0.515582516,-0.211698534,-0.502877906
新余市,114,2018,江西省,,-0.730757716,0.618568286,0.140924601,0.434303399,-0.536909921,-0.474765695,-0.148397912,-0.511920493,-0.214699273,-0.536521268
新余市,114,2019,江西省,,-0.725310908,0.531578765,0.12261101,0.374225455,-0.554612447,-0.451534078,-0.148397912,-0.519362412,-0.209285477,-0.448985899
无锡市,115,2009,江苏省,长三角,0.240515404,-0.229273241,-0.213138153,-0.267731011,-0.476721333,0.463106696,0.284593558,0.317118031,0.14836343,-0.992994277
无锡市,115,2010,江苏省,长三角,0.287225684,-0.073672268,-0.382030156,-0.294057301,-0.388208704,0.672444292,0.765108483,0.600042859,0.27544517,-1.072402259
无锡市,115,2011,江苏省,长三角,0.356362248,0.959175142,-0.186685188,0.404601944,0.606673247,0.906281524,1.520203365,1.10244177,0.431919906,-1.066991588
无锡市,115,2012,江苏省,长三角,0.419857563,1.009408527,-0.17549355,0.439703664,0.585430216,1.129021527,0.907678846,1.285490243,0.587563577,-0.987560228
无锡市,115,2013,江苏省,长三角,0.480493244,1.517868403,-0.00863639,0.830547821,0.971345279,1.363240761,0.38492085,1.578356202,0.754168403,-0.926071134
无锡市,115,2014,江苏省,长三角,0.505403906,1.846223214,0.036130165,1.041158144,1.229802155,1.250778916,0.675341959,1.812038721,0.765215634,-1.052364012
无锡市,115,2015,江苏省,长三角,0.528558414,2.166001593,0.114471636,1.269319327,1.307693269,1.42803953,0.14730358,1.318267093,0.779928456,-0.979705373
无锡市,115,2016,江苏省,长三角,0.548965987,3.47452002,-0.119535356,1.834997054,1.750256414,1.629132717,0.200107418,1.397782494,0.817623199,-0.976629381
无锡市,115,2017,江苏省,长三角,0.563671625,2.993014644,-0.507173025,1.312521445,1.035074371,1.879422682,0.210668185,1.716660681,0.965166952,-0.574899814
无锡市,115,2018,江苏省,长三角,0.585290424,5.48630584,-0.161249646,2.915725026,2.543329571,2.038152471,0.010013601,1.930742734,1.18676455,-0.661036222
无锡市,115,2019,江苏省,长三角,0.605089905,6.169969962,1.076952569,4.113908754,3.421374852,1.55872222,-0.032229469,2.013049186,1.350988969,-0.43014852
日照市,116,2009,山东省,山东半岛,-0.059524703,-0.480440168,-0.816469223,-0.806407414,-0.788285788,-0.482111149,-0.095594074,-0.445143528,-0.269074682,-0.748956706
日照市,116,2010,山东省,山东半岛,-0.036669906,-0.480440168,-0.830713127,-0.815857877,-0.83785286,-0.447207598,0.052256672,-0.440993147,-0.259900315,-0.688359035
日照市,116,2011,山东省,山东半岛,-0.00704685,-0.480440168,-0.876497104,-0.846234366,-0.841393365,-0.407416618,-0.100874458,-0.445260833,-0.251512493,-0.586015221
日照市,116,2012,山东省,山东半岛,0.019603869,-0.480440168,-0.810364693,-0.802357215,-0.781204777,-0.366981498,-0.106154842,-0.435943178,-0.247060358,-0.565633694
日照市,116,2013,山东省,山东半岛,0.077584261,-0.480440168,-0.817486645,-0.807082447,-0.827231345,-0.325504633,-0.100874458,-0.424478037,-0.234526114,-0.571866885
日照市,116,2014,山东省,山东半岛,0.105883388,-0.480440168,-0.882601634,-0.850284564,-0.841393365,-0.272695466,-0.079752923,-0.386787662,-0.22817737,-0.580833404
日照市,116,2015,山东省,山东半岛,0.143676656,-0.480440168,-0.855131248,-0.832058671,-0.83077185,-0.231107239,-0.132556761,-0.354714639,-0.220041835,-0.537603403
日照市,116,2016,山东省,山东半岛,0.169149586,-0.480440168,-0.845974453,-0.825983373,-0.798907303,-0.189534615,-0.074472539,-0.260630549,-0.212743302,-0.459938278
日照市,116,2017,山东省,山东半岛,0.19095168,-0.480440168,-0.864288044,-0.838133969,-0.798907303,-0.145019032,-0.106154842,-0.21385694,-0.164888787,-0.370202959
日照市,116,2018,山东省,山东半岛,0.213395303,-0.480440168,-0.602810665,-0.664650466,-0.5227479,-0.105231896,-0.111435226,-0.207454842,-0.068327916,-0.315775114
日照市,116,2019,山东省,山东半岛,0.236352893,-0.063870631,-0.646559799,-0.464165639,-0.051860714,-0.230643157,-0.085033307,-0.197040325,-0.016421958,-0.332429154
昆明市,117,2009,云南省,滇中,-0.740150301,-0.480440168,0.21824865,-0.119898765,0.149948081,-0.038303569,0.031135137,0.139100386,-0.161810878,-0.504310703
昆明市,117,2010,云南省,滇中,-0.720308712,-0.480440168,-0.2294169,-0.416913323,-0.370506178,0.029594554,0.654220424,0.274120528,-0.156058719,-0.360714752
昆明市,117,2011,云南省,滇中,-0.716111524,-0.480440168,-0.105291452,-0.334559286,-0.278453044,0.26274313,0.854875008,0.625256506,-0.04920748,-0.166518106
昆明市,117,2012,云南省,滇中,-0.7051597,-0.480440168,-0.076803644,-0.31565836,-0.239507487,0.426953392,0.759828099,1.180703964,0.000380399,-0.024419547
昆明市,117,2013,云南省,滇中,-0.692668452,-0.480440168,0.034095322,-0.242079753,-0.197021425,0.581129023,0.817912321,1.886867248,0.073549754,-0.099063431
昆明市,117,2014,云南省,滇中,-0.681668328,-0.480440168,-0.038141619,-0.290007103,-0.388208704,0.73167829,0.839033856,2.267621004,0.08544289,-0.21795301
昆明市,117,2015,云南省,滇中,-0.671935162,-0.480440168,0.216213807,-0.121248831,-0.154535363,0.754681046,0.860155391,2.189320908,0.141762398,-0.232763299
昆明市,117,2016,云南省,滇中,-0.652555523,0.216701204,0.275224266,0.301996914,0.001246864,1.030561713,0.907678846,2.33939715,0.162203633,0.044858575
昆明市,117,2017,云南省,滇中,-0.640122484,0.67125208,0.246736458,0.533533263,0.089759493,1.238250398,0.960482683,2.629024823,0.213705931,0.393275652
昆明市,117,2018,云南省,滇中,-0.631710769,1.657541718,0.537719065,1.269994361,0.932399722,1.383517514,0.923519997,2.925526653,0.246785293,0.061894038
昆明市,117,2019,云南省,滇中,-0.625694263,2.556841835,0.414611039,1.683789643,0.928859217,1.678805261,0.9552023,3.411532116,0.272242601,0.244347159
昭通市,118,2009,云南省,,-0.935047693,-0.480440168,-0.68929151,-0.722028278,-0.73517821,-0.612685509,0.068097823,-0.53312153,-0.273313114,-0.371603151
昭通市,118,2010,云南省,,-0.930202783,-0.480440168,-0.653681751,-0.69840212,-0.763502252,-0.599509523,-0.840128189,-0.52796468,-0.261755372,-0.185362252
昭通市,118,2011,云南省,,-0.928159302,-0.480440168,-0.699465727,-0.728778609,-0.784745283,-0.58386006,0.020574369,0.242921129,-0.255742021,-0.03335223
昭通市,118,2012,云南省,,-0.925090363,-0.480440168,-0.68929151,-0.722028278,-0.756421241,-0.567013566,0.015293985,-0.492570745,-0.252043781,0.353786058
昭通市,118,2013,云南省,,-0.927583411,-0.480440168,-0.71879674,-0.741604237,-0.802447808,-0.552023031,-0.734520513,-0.465462602,-0.251313631,0.385582594
昭通市,118,2014,云南省,,-0.924245724,-0.480440168,-0.608915196,-0.668700664,-0.699773159,-0.5371023,-0.243444821,-0.4177263,-0.259665836,0.792115016
昭通市,118,2015,云南省,,-0.920936522,-0.480440168,-0.753389078,-0.764555362,-0.813069324,-0.520824743,-0.264566356,-0.440960552,-0.265308175,1.223679251
昭通市,118,2016,云南省,,-0.916146105,-0.480440168,-0.617054569,-0.674100929,-0.752880736,-0.677626697,-0.243444821,-0.463342593,-0.263589651,1.225174183
昭通市,118,2017,云南省,,-0.913052398,-0.480440168,-0.708622523,-0.734853907,-0.784745283,-0.480399458,-0.232884053,-0.407470588,-0.259514464,1.216776723
昭通市,118,2018,云南省,,-0.91009616,-0.480440168,-0.774754934,-0.778731057,-0.820150334,-0.467569833,-0.275127123,-0.329311485,-0.258668558,1.419248405
昭通市,118,2019,云南省,,-0.907869384,-0.480440168,-0.827660862,-0.813832778,-0.813069324,-0.323771571,-0.269846739,-0.251152382,-0.25793544,2.508285776
晋中市,119,2009,山西省,山西中部,-0.128533704,-0.480440168,0.209091855,-0.125974063,0.358837885,-0.493486413,-0.106154842,-0.521556329,-0.262479586,-0.650755639
晋中市,119,2010,山西省,山西中部,-0.113507301,-0.480440168,0.430889786,0.02118315,0.744752948,-0.472379325,0.411322769,-0.504501315,-0.257659408,-0.586423713
晋中市,119,2011,山西省,山西中部,-0.095513514,-0.480440168,0.412576196,0.009032555,0.826184567,-0.437013097,-0.137837145,-0.499942926,-0.252257484,-0.461072089
晋中市,119,2012,山西省,山西中部,-0.071951549,-0.480440168,0.441064003,0.027933481,0.907616186,-0.398630113,-0.127276377,-0.42775214,-0.245968101,-0.440499235
晋中市,119,2013,山西省,山西中部,-0.02757827,-0.480440168,0.412576196,0.009032555,0.776617495,-0.360063597,-0.111435226,-0.415205106,-0.236384139,-0.323640427
晋中市,119,2014,山西省,山西中部,-0.007050566,-0.480440168,0.405454244,0.004307323,0.719969412,-0.319557415,0.004733218,-0.347041522,-0.230777417,-0.318499213
晋中市,119,2015,山西省,山西中部,0.01763098,-0.0283397,0.425802678,0.266895194,1.197937609,-0.285922548,-0.15895868,-0.33569141,-0.231192949,-0.062679975
晋中市,119,2016,山西省,山西中部,0.047499254,0.018218071,0.577398512,0.393126381,1.569690651,-0.256738093,-0.132556761,-0.221714257,-0.242774436,-0.029165804
晋中市,119,2017,山西省,山西中部,0.067771832,0.187296295,0.312868869,0.310772344,1.608636208,-0.228564178,-0.127276377,-0.341150144,-0.214770507,0.059997381
晋中市,119,2018,山西省,山西中部,0.087778139,0.613667468,0.750360202,0.835948086,2.518546035,-0.192361849,-0.132556761,-0.256098691,-0.219810324,0.127441597
晋中市,119,2019,山西省,山西中部,0.100503458,0.848906735,0.662861935,0.907501593,2.440654921,-0.231337506,-0.095594074,-0.166881506,-0.206718079,0.350299728
景德镇市,120,2009,江西省,长江中游,-0.831488986,-0.480440168,-0.751354234,-0.763205296,-0.862636396,-0.589989109,-0.121995993,-0.513668122,-0.274874329,-0.722936884
景德镇市,120,2010,江西省,长江中游,-0.82283577,-0.480440168,-0.764580717,-0.771980726,-0.862636396,-0.573843397,-0.121995993,-0.512264637,-0.270235205,-0.688982231
景德镇市,120,2011,江西省,长江中游,-0.814736151,-0.480440168,-0.791033681,-0.789531587,-0.873257912,-0.555372394,-0.164239064,-0.494857141,-0.264711589,-0.636466423
景德镇市,120,2012,江西省,长江中游,-0.807502225,-0.480440168,-0.800190476,-0.795606884,-0.880338922,-0.538752247,-0.164239064,-0.462385775,-0.259407613,-0.5969959
景德镇市,120,2013,江西省,长江中游,-0.793300645,-0.480440168,-0.815451802,-0.805732381,-0.919284479,-0.519940133,-0.174799831,-0.48014708,-0.253803859,-0.550493042
景德镇市,120,2014,江西省,长江中游,-0.788761639,-0.480440168,-0.878531947,-0.847584432,-0.961770541,-0.500261525,-0.164239064,-0.490941747,-0.253883997,-0.514890273
景德镇市,120,2015,江西省,长江中游,-0.782830587,-0.480440168,-0.923298502,-0.877285888,-0.997175592,-0.478281805,-0.169519447,-0.509004368,-0.210312436,-0.422869491
景德镇市,120,2016,江西省,长江中游,-0.770095361,-0.480440168,-0.984343805,-0.917787873,-1.018418623,-0.455354696,-0.143117529,-0.479744757,-0.232249589,-0.406209299
景德镇市,120,2017,江西省,长江中游,-0.758691493,-0.480440168,-0.99960513,-0.927913369,-1.025499634,-0.429235653,-0.174799831,-0.474025641,-0.170139338,-0.281057615
景德镇市,120,2018,江西省,长江中游,-0.750985709,-0.119004835,-0.806295006,-0.600522322,-0.777664272,-0.425742984,-0.174799831,-0.486418607,-0.208543455,-0.227113316
景德镇市,120,2019,江西省,长江中游,-0.745384092,0.105207592,-0.832747971,-0.494542128,-0.671449117,-0.397149724,-0.185360599,-0.498811572,-0.149834635,-0.089910508
曲靖市,121,2009,云南省,滇中,-0.812579968,-0.480440168,-0.06255974,-0.306207897,0.270325256,-0.537116128,0.004733218,-0.400250581,-0.262090766,-0.4560533
曲靖市,121,2010,云南省,滇中,-0.800046612,-0.480440168,-0.463423892,-0.572170933,-0.30323658,-0.505497312,0.041695904,-0.368535725,-0.244745248,-0.257952603
曲靖市,121,2011,云南省,滇中,-0.798299126,-0.480440168,-0.272148611,-0.445264712,-0.07664425,-0.470035695,0.015293985,-0.284757376,-0.242952522,-0.10595304
曲靖市,121,2012,云南省,滇中,-0.792530315,-0.480440168,-0.186685188,-0.388561933,-0.044779703,-0.432376934,0.010013601,-0.269530152,-0.209769276,0.166033616
曲靖市,121,2013,云南省,滇中,-0.785972595,-0.480440168,0.022903683,-0.249505117,0.03311141,-0.397893912,-0.665875524,-0.212902017,-0.211395789,0.151471251
曲靖市,121,2014,云南省,滇中,-0.778142964,-0.480440168,0.049356647,-0.231954257,0.072056967,-0.361659489,-0.227603669,-0.25177169,-0.227821199,0.414572595
曲靖市,121,2015,云南省,滇中,-0.771068801,-0.480440168,0.424785256,0.017132952,0.210136668,-0.306142733,-0.248725204,-0.287545585,-0.216880819,0.577342439
曲靖市,121,2016,云南省,滇中,-0.760815476,-0.092050335,0.531614535,0.301996914,0.514620112,-0.259876712,-0.222323285,-0.383327653,-0.211517481,0.755026542
曲靖市,121,2017,云南省,滇中,-0.752075566,0.097856365,0.52856227,0.404601944,0.468593545,-0.207843752,-0.217042902,-0.354355335,-0.205346822,0.954912544
曲靖市,121,2018,云南省,滇中,-0.74553147,0.192197113,0.821579721,0.65098902,0.762455474,-0.192452136,-0.259285972,-0.328604816,-0.24390231,1.133408709
曲靖市,121,2019,云南省,滇中,-0.740772015,0.546281219,0.831753938,0.852823913,0.886373155,-0.0009224,-0.259285972,-0.211456461,-0.237016342,1.485058654
朔州市,122,2009,山西省,山西中部,-0.541759175,-0.480440168,-0.736092909,-0.7530798,-0.547531437,-0.582554625,-0.143117529,-0.530400975,-0.269264639,-0.770122612
朔州市,122,2010,山西省,山西中部,-0.526106104,-0.480440168,-0.7310058,-0.749704635,-0.551071942,-0.574418693,0.722865413,-0.523512604,-0.2659849,-0.718133414
朔州市,122,2011,山西省,山西中部,-0.514631644,-0.480440168,-0.840887344,-0.822608208,-0.643125076,-0.556271276,-0.259285972,-0.515105149,-0.258659654,-0.65585379
朔州市,122,2012,山西省,山西中部,-0.496003758,-0.480440168,-0.821556332,-0.809782579,-0.604179519,-0.536304132,-0.264566356,-0.473066928,-0.250814992,-0.594341318
朔州市,122,2013,山西省,山西中部,-0.464131634,-0.480440168,-0.779842042,-0.782106223,-0.657287097,-0.515878009,-0.254005588,-0.39016751,-0.245982942,-0.565640461
朔州市,122,2014,山西省,山西中部,-0.448306415,-0.480440168,-0.875479682,-0.845559333,-0.774123767,-0.515879635,-0.243444821,-0.414757112,-0.258888197,-0.582203451
朔州市,122,2015,山西省,山西中部,-0.43018135,-0.480440168,-0.688274089,-0.721353245,-0.689151643,-0.477883757,-0.248725204,-0.432773872,-0.260247582,-0.412903889
朔州市,122,2016,山西省,山西中部,-0.410173805,-0.480440168,-0.64147269,-0.690301723,-0.657287097,-0.462409618,-0.232884053,-0.507799106,-0.273906732,-0.446464815
朔州市,122,2017,山西省,山西中部,-0.390347077,-0.480440168,-0.667925655,-0.707852583,-0.689151643,-0.447176837,-0.238164437,-0.520195672,-0.263571843,-0.508209832
朔州市,122,2018,山西省,山西中部,-0.378216226,-0.480440168,-0.361681721,-0.504667624,-0.519207395,-0.427717515,-0.275127123,-0.509024455,-0.271024717,-0.416058628
朔州市,122,2019,山西省,山西中部,-0.356004197,-0.409378306,-0.521416929,-0.5714959,-0.51566689,-0.408258192,-0.243444821,-0.503410136,-0.26816051,-0.310564998
朝阳市,123,2009,辽宁省,,0.477969234,-0.480440168,-0.00253186,-0.266380945,0.872211134,-0.542534857,-0.335851537,-0.448901631,-0.262681416,-0.441788691
